id,Mecaniques
302417,Memory
1250,
182954,Cooperative Game
182954,Dice Rolling
182954,Pattern Recognition
182954,Storytelling
311828,Action / Event
311828,Dice Rolling
311828,Push Your Luck
311828,Set Collection
320018,Deck
320018,Bag
320018,and Pool Building
320018,Hand Management
320018,Sudden Death Ending
320018,Take That
333775,Chaining
333775,Enclosure
333775,Hexagon Grid
333775,Line of Sight
73543,Line Drawing
73543,Paper-and-Pencil
73543,Team-Based Game
170437,Dice Rolling
170437,Set Collection
289784,Betting and Bluffing
289784,Deduction
289784,Hidden Roles
289784,Player Elimination
289784,Roles with Asymmetric Information
289784,Team-Based Game
289784,Traitor Game
257307,Modular Board
257307,Tile Placement
98739,Area Majority / Influence
98739,Area Movement
98739,Dice Rolling
98739,Paper-and-Pencil
98739,Secret Unit Deployment
289939,Auction / Bidding
289939,Auction: Multiple Lot
289939,Chaining
289939,Contracts
289939,Delayed Purchase
289939,Dice Rolling
289939,Hand Management
289939,Set Collection
289939,Take That
289939,Variable Set-up
3057,Roll / Spin and Move
38707,Hand Management
38707,Modular Board
38707,Rock-Paper-Scissors
38707,Role Playing
38707,Simultaneous Action Selection
38707,Turn Order: Progressive
38707,Turn Order: Role Order
38707,Variable Player Powers
308500,Open Drafting
369869,Area Movement
369869,Network and Route Building
369869,Rondel
369869,Solo / Solitaire Game
369869,Tile Placement
184663,Communication Limits
184663,Cooperative Game
184663,Pattern Building
221805,Action Points
221805,Alliances
221805,Betting and Bluffing
221805,Catch the Leader
221805,Hand Management
221805,Interrupts
221805,Lose a Turn
221805,Negotiation
221805,Ownership
221805,Player Elimination
221805,Push Your Luck
221805,Race
221805,Role Playing
221805,Roles with Asymmetric Information
221805,Take That
221805,Variable Player Powers
221805,Victory Points as a Resource
6039,Dice Rolling
6039,Grid Movement
6039,Hexagon Grid
6039,Line of Sight
6039,Movement Points
6039,Ratio / Combat Results Table
6039,Simulation
6039,Solo / Solitaire Game
6039,Zone of Control
2078,Dice Rolling
2078,Hexagon Grid
2078,Simulation
223767,Area Majority / Influence
223767,Dice Rolling
223767,Modular Board
223767,Open Drafting
223767,Variable Player Powers
16196,Area Majority / Influence
16196,Area Movement
3084,Pick-up and Deliver
3084,Trading
2248,Grid Movement
14525,Memory
116981,Dice Rolling
116981,Point to Point Movement
4436,Action Points
4436,Dice Rolling
4436,Grid Movement
4436,Hexagon Grid
4436,Secret Unit Deployment
4436,Simulation
4436,Simultaneous Action Selection
239,Dice Rolling
239,Grid Movement
239,Hexagon Grid
239,Movement Points
239,Ratio / Combat Results Table
239,Simulation
239,Zone of Control
342717,Deck
342717,Bag
342717,and Pool Building
342717,Dice Rolling
342717,Open Drafting
7164,Hand Management
7164,Secret Unit Deployment
178361,Hand Management
261,Simultaneous Action Selection
255165,Team-Based Game
255165,Tile Placement
67878,Cooperative Game
67878,Hand Management
67878,Solo / Solitaire Game
67878,Trading
67878,Variable Phase Order
22863,Line Drawing
22863,Paper-and-Pencil
22863,Voting
194577,Hand Management
228142,Dice Rolling
228142,Hand Management
383479,Team-Based Game
326983,Hand Management
326983,Set Collection
221198,Catch the Leader
221198,Dice Rolling
221198,Modular Board
221198,Push Your Luck
221198,Re-rolling and Locking
292339,Deduction
7255,Action Points
7255,Hexagon Grid
112118,Pattern Building
112118,Tile Placement
245384,Trick-taking
206686,Chit-Pull System
206686,Dice Rolling
4323,Line Drawing
4323,Pick-up and Deliver
130242,Betting and Bluffing
130242,Commodity Speculation
130242,Hand Management
130242,Secret Unit Deployment
340858,Dice Rolling
340858,Finale Ending
340858,Grid Movement
340858,Modular Board
340858,Race
340858,Re-rolling and Locking
340858,Slide / Push
340858,Solo / Solitaire Game
340858,Square Grid
340858,Variable Player Powers
24321,Dice Rolling
24321,Hexagon Grid
146197,Hand Management
146197,Simultaneous Action Selection
146197,Storytelling
146197,Team-Based Game
285171,Area Majority / Influence
285171,Hand Management
142333,Area Majority / Influence
142333,Modular Board
142333,Network and Route Building
142333,Set Collection
1237,Action Queue
1237,Grid Movement
1237,Programmed Movement
1237,Simulation
1237,Simultaneous Action Selection
299453,Action Drafting
299453,Turn Order: Claim Action
299453,Worker Placement
125936,Action Points
125936,Campaign / Battle Card Driven
125936,Dice Rolling
125936,Solo / Solitaire Game
125936,Voting
385245,Area Majority / Influence
385245,Deck
385245,Bag
385245,and Pool Building
385245,Follow
385245,Hand Management
385245,Open Drafting
385245,Roles with Asymmetric Information
385245,Take That
385245,Tile Placement
2173,Grid Movement
2173,Player Elimination
2173,Square Grid
2173,Static Capture
145553,Area Movement
145553,Cooperative Game
145553,Deck
145553,Bag
145553,and Pool Building
145553,Hand Management
145553,Modular Board
145553,Solo / Solitaire Game
145553,Tile Placement
158268,Hand Management
195163,Deduction
195163,Trick-taking
169375,Hand Management
169375,Worker Placement
2262,Action Queue
2262,Betting and Bluffing
2262,Dice Rolling
2262,Grid Movement
2262,Hexagon Grid
2262,Paper-and-Pencil
2262,Take That
73472,Dice Rolling
73472,Hand Management
73472,Memory
73472,Variable Player Powers
201812,Cooperative Game
201812,Dice Rolling
201812,Open Drafting
158916,Voting
402744,Push Your Luck
402744,Set Collection
402744,Take That
234221,Auction / Bidding
234221,Hand Management
234221,Take That
336373,Dice Rolling
336373,End Game Bonuses
336373,Grid Coverage
336373,Paper-and-Pencil
336373,Solo / Solitaire Game
354842,Area Majority / Influence
354842,Card Play Conflict Resolution
354842,Set Collection
396995,Betting and Bluffing
396995,Set Collection
396995,Stock Holding
87141,Area Movement
87141,Campaign / Battle Card Driven
87141,Dice Rolling
292914,Pattern Building
292914,Set Collection
292914,Simultaneous Action Selection
245371,Network and Route Building
245371,Pick-up and Deliver
245371,Trading
3152,Simultaneous Action Selection
3152,Variable Player Powers
164448,Dice Rolling
164448,Grid Movement
324342,Area Movement
324342,Cooperative Game
324342,Finale Ending
324342,Hidden Movement
324342,Open Drafting
324342,Semi-Cooperative Game
324342,Solo / Solitaire Game
257415,Rondel
257415,Set Collection
257415,Worker Placement
195275,Cooperative Game
195275,Dice Rolling
195275,Grid Movement
143657,Area Majority / Influence
143657,Network and Route Building
143657,Voting
835,
184648,Cooperative Game
184648,Point to Point Movement
184648,Solo / Solitaire Game
184648,Variable Player Powers
184117,Hand Management
184117,Take That
5183,Dice Rolling
5183,Grid Movement
5183,Hexagon Grid
5183,Simulation
2457,Area Movement
2457,Simultaneous Action Selection
13224,Dice Rolling
13224,Point to Point Movement
13224,Variable Player Powers
4918,Hexagon Grid
215066,Dice Rolling
379158,Cooperative Game
423683,Connections
423683,Network and Route Building
423683,Tile Placement
281020,Betting and Bluffing
281020,Commodity Speculation
281020,Set Collection
239938,Layering
239938,Storytelling
239938,Tile Placement
2444,Card Play Conflict Resolution
2444,Dice Rolling
2444,Grid Movement
2444,Hexagon Grid
2444,Roll / Spin and Move
2444,Secret Unit Deployment
2249,Map Reduction
2249,Roll / Spin and Move
36788,
172563,Area Majority / Influence
172563,Hand Management
273336,Set Collection
273336,Variable Player Powers
67123,Chit-Pull System
67123,Dice Rolling
67123,Hexagon Grid
356226,Hand Management
356226,Hot Potato
356226,Player Elimination
356226,Push Your Luck
298173,Dice Rolling
298173,Line Drawing
298173,Paper-and-Pencil
161966,Action Queue
161966,Dice Rolling
161966,Open Drafting
161966,Variable Phase Order
161966,Variable Player Powers
401258,Pattern Building
4235,Dice Rolling
4235,Hexagon Grid
4235,Simulation
313349,Events
313349,Grid Coverage
313349,Line Drawing
313349,Open Drafting
313349,Paper-and-Pencil
313349,Pattern Building
313349,Solo / Solitaire Game
291348,Cooperative Game
291348,Events
291348,Grid Coverage
291348,Variable Player Powers
291348,Worker Placement
118177,Network and Route Building
118177,Tile Placement
140236,Area Majority / Influence
140236,Pattern Building
140236,Tile Placement
238676,Action Points
238676,Hand Management
238676,Open Drafting
9177,Trick-taking
2174,Hand Management
2174,Trick-taking
364343,Pattern Building
364343,Tile Placement
7204,Point to Point Movement
7204,Set Collection
189925,Auction / Bidding
189925,Campaign / Battle Card Driven
189925,Open Drafting
2366,Tile Placement
231876,Auction / Bidding
231876,Hand Management
231876,Simultaneous Action Selection
231876,Variable Player Powers
270227,Hidden Movement
270227,Hidden Roles
270227,Secret Unit Deployment
270227,Simultaneous Action Selection
270227,Variable Player Powers
280897,Hand Management
280897,Set Collection
280897,Simultaneous Action Selection
64583,Memory
64583,Push Your Luck
64583,Set Collection
53840,Area Movement
53840,Hand Management
53840,Modular Board
53840,Role Playing
53840,Set Collection
53840,Simultaneous Action Selection
53840,Variable Player Powers
370391,Set Collection
370391,Worker Placement
180211,Cooperative Game
180211,Open Drafting
180211,Storytelling
410378,Deduction
410378,Solo / Solitaire Game
343,Hand Management
391048,Deck Construction
391048,Scenario / Mission / Campaign Game
391048,Turn Order: Stat-Based
216357,Take That
217619,Auction / Bidding
217619,Pattern Recognition
301009,Open Drafting
301009,Pattern Building
240776,End Game Bonuses
240776,Solo / Solitaire Game
240776,Variable Player Powers
25768,Acting
25768,Open Drafting
25768,Role Playing
25768,Storytelling
23658,Memory
375215,Hand Management
375215,Simultaneous Action Selection
375215,Victory Points as a Resource
2105,Action Queue
2105,Dice Rolling
2105,Hexagon Grid
2105,Programmed Movement
2105,Simultaneous Action Selection
148144,Auction / Bidding
148144,Auction: Dutch
148144,Auction: Sealed Bid
148144,Simulation
148144,Tile Placement
148144,Variable Player Powers
307033,Cooperative Game
307033,Dice Rolling
307033,Grid Movement
307033,Solo / Solitaire Game
307033,Variable Player Powers
406852,Closed Drafting
406852,End Game Bonuses
406852,Hidden Victory Points
406852,Tags
191065,
342703,Chaining
342703,Once-Per-Game Abilities
342703,Paper-and-Pencil
342703,Solo / Solitaire Game
22924,Hand Management
22924,Simulation
22924,Simultaneous Action Selection
3403,Area Majority / Influence
3403,Area Movement
3403,Dice Rolling
3403,Variable Player Powers
427887,Hand Management
427887,Market
427887,Pattern Building
427887,Race
427887,Tile Placement
374130,Grid Coverage
374130,Pattern Building
374130,Square Grid
374130,Tile Placement
285992,Roll / Spin and Move
285992,Team-Based Game
20821,Hand Management
291066,Cooperative Game
291066,Dice Rolling
291066,Events
291066,Scenario / Mission / Campaign Game
310371,Dice Rolling
310371,Hand Management
310371,Hexagon Grid
310371,Take That
169658,Area Majority / Influence
169658,Deck
169658,Bag
169658,and Pool Building
169658,Open Drafting
169658,Worker Placement
244716,Dice Rolling
244716,Open Drafting
179627,
292487,I Cut
292487,You Choose
292487,Set Collection
20122,Rondel
20122,Set Collection
137140,
170431,Grid Movement
408383,Area Majority / Influence
408383,Map Deformation
221677,Dice Rolling
221677,Hand Management
221677,Network and Route Building
221677,Roll / Spin and Move
221677,Take That
170922,Dice Rolling
170922,Secret Unit Deployment
170922,Simultaneous Action Selection
170922,Take That
149746,Deck Construction
149746,Hand Management
149746,Variable Player Powers
202884,Open Drafting
5503,Cooperative Game
5503,Dice Rolling
5503,Hexagon Grid
5503,Solo / Solitaire Game
13359,Hand Management
13359,Simultaneous Action Selection
91425,
13981,Area Movement
13981,Rock-Paper-Scissors
13981,Simulation
13981,Team-Based Game
6914,Dice Rolling
6914,Grid Movement
6914,Hexagon Grid
6914,Simulation
6914,Zone of Control
7774,Dice Rolling
7774,Simultaneous Action Selection
357298,Betting and Bluffing
357298,Score-and-Reset Game
357298,Take That
357298,Variable Player Powers
367344,Set Collection
367344,Simultaneous Action Selection
28289,Hexagon Grid
344629,Action / Event
344629,Spelling
13542,Area Majority / Influence
13542,Hand Management
944,Campaign / Battle Card Driven
944,Hand Management
944,Player Elimination
944,Take That
944,Variable Player Powers
114784,Auction / Bidding
114784,Open Drafting
114784,Pick-up and Deliver
257669,Auction / Bidding
257669,Set Collection
155633,Cooperative Game
155633,Hand Management
155633,Trading
34905,Line Drawing
34905,Team-Based Game
144290,Area Majority / Influence
144290,Modular Board
144290,Set Collection
144290,Voting
144290,Worker Placement
5736,Simulation
5736,Simultaneous Action Selection
12325,Hand Management
