id,Categories
17710,Fighting
17710,Political
17710,Territory Building
17710,Wargame
169318,Spies / Secret Agents
169318,World War II
118174,Educational
118174,Industry / Manufacturing
118174,Negotiation
361850,Animals
361850,Environmental
361850,Territory Building
198525,Card Game
36522,Napoleonic
36522,Wargame
238656,Fantasy
238656,Medieval
156496,Animals
156496,Civilization
156496,Exploration
21133,Miniatures
21133,Science Fiction
21133,Wargame
223049,Card Game
223049,Fantasy
7858,Wargame
7858,World War II
210290,Movies / TV / Radio theme
210290,Science Fiction
144239,Bluffing
144239,Card Game
144239,Economic
144239,Fighting
144239,Science Fiction
144239,Space Exploration
279869,Real-time
331212,Card Game
331212,Fantasy
331212,Science Fiction
205158,Card Game
205158,Deduction
205158,Mature / Adult
205158,Party Game
205158,Spies / Secret Agents
205158,Word Game
715,Adventure
715,World War II
391795,Card Game
391795,Fantasy
391795,Horror
408547,Deduction
408547,Party Game
408547,Word Game
216070,Deduction
216070,Dice
216070,Fantasy
216070,Fighting
216070,Novel-based
137330,Action / Dexterity
137330,Dice
137330,Fighting
169416,Adventure
169416,Card Game
169416,Expansion for Base-game
169416,Fantasy
169416,Fighting
168998,Collectible Components
168998,Comic Book / Strip
168998,Dice
168998,Fighting
364641,Medieval
19526,Economic
19526,Territory Building
187653,Card Game
187653,Dice
187653,Spies / Secret Agents
229218,Civilization
229218,Negotiation
229218,Novel-based
225167,Card Game
225167,Deduction
225167,Party Game
225167,Science Fiction
134157,Medieval
40393,Abstract Strategy
40393,Puzzle
252556,Abstract Strategy
320,Word Game
12692,Card Game
12692,Horror
12692,Humor
189660,Card Game
189660,Horror
189660,Science Fiction
292126,Economic
292126,Science Fiction
383467,Card Game
383467,Comic Book / Strip
383467,Fighting
383467,Miniatures
9910,Aviation / Flight
9910,Card Game
9910,Wargame
9910,World War I
187680,Card Game
187680,Fantasy
193739,
253635,City Building
253635,Economic
253635,Renaissance
271060,Adventure
271060,Card Game
271060,Fantasy
271060,Fighting
71061,Adventure
71061,Exploration
71061,Fantasy
71061,Fighting
1234,Card Game
1234,Humor
1234,Party Game
1234,Real-time
109291,American Revolutionary War
109291,Miniatures
109291,Napoleonic
109291,Nautical
109291,Wargame
153318,Puzzle
153318,Real-time
310789,Action / Dexterity
310789,Children's Game
310789,Medieval
252877,Dice
252877,Nautical
276086,City Building
276086,Economic
276086,Medieval
370581,Bluffing
370581,Deduction
370581,Fantasy
141736,Economic
141736,Exploration
141736,Nautical
141736,Renaissance
144553,Card Game
144553,City Building
144553,Medieval
295948,Abstract Strategy
207207,Abstract Strategy
65515,Bluffing
65515,Deduction
65515,Humor
65515,Religious
159581,Card Game
159581,Sports
306321,Bluffing
306321,Deduction
306321,Party Game
261393,Adventure
261393,Exploration
261393,Fantasy
261393,Miniatures
299607,Card Game
299607,Science Fiction
300751,American West
300751,Trains
3720,Action / Dexterity
3720,Sports
128,Abstract Strategy
128,Puzzle
282435,Economic
282435,Trains
282435,Transportation
21954,Ancient
21954,Fighting
21954,Political
285036,Dice
285036,Fantasy
23679,Medieval
23679,Wargame
359029,Action / Dexterity
359029,Party Game
220775,Card Game
220775,Deduction
220775,Movies / TV / Radio theme
220775,Party Game
220775,Word Game
131904,Card Game
131904,Fantasy
40760,Ancient
40760,Dice
180771,Comic Book / Strip
180771,Fighting
180771,Miniatures
39217,Wargame
39217,World War II
32666,Economic
32666,Industry / Manufacturing
32666,Negotiation
32666,Territory Building
350185,Card Game
350185,Music
267058,Ancient
267058,Wargame
314580,Card Game
314580,City Building
314580,Economic
302336,Card Game
302336,Comic Book / Strip
302336,Fantasy
248918,Adventure
248918,Fantasy
248918,Miniatures
248918,Mythology
320527,Card Game
320527,Dice
320527,Fantasy
320527,Fighting
130060,Bluffing
130060,Card Game
130060,City Building
130060,Fantasy
130060,Medieval
335427,Animals
228959,Economic
228959,Farming
228959,Trains
216597,Dice
216597,Medical
216597,Real-time
216597,Science Fiction
204574,Card Game
204574,Civilization
262547,Bluffing
262547,Humor
262547,Party Game
317504,Abstract Strategy
313807,Abstract Strategy
313807,Mythology
313807,Prehistoric
313807,Puzzle
37141,Electronic
37141,Humor
37141,Party Game
304531,Fantasy
304531,Miniatures
195503,Card Game
195503,City Building
195503,Civilization
195503,Economic
195503,Fantasy
65282,Card Game
65282,Mature / Adult
41749,Economic
41749,Trains
36811,Civilization
36811,Economic
36811,Religious
340897,Science Fiction
325348,Ancient
325348,Wargame
125921,Children's Game
125921,Economic
125921,Nautical
125921,Pirates
1111,Party Game
1111,Real-time
1111,Word Game
155463,Card Game
155463,Comic Book / Strip
68182,Adventure
68182,Exploration
68182,Negotiation
157958,Adventure
157958,Exploration
157958,Fantasy
157958,Medieval
180564,Movies / TV / Radio theme
180564,Science Fiction
13551,Bluffing
13551,Card Game
13551,Nautical
13551,Negotiation
13551,Pirates
231327,Card Game
231327,World War I
220632,Horror
220632,Humor
220632,Miniatures
218920,City Building
218920,Renaissance
6819,Card Game
111105,Adventure
111105,Exploration
111105,Spies / Secret Agents
249411,City Building
16772,Horror
16772,Negotiation
16772,Zombies
3353,Wargame
3353,World War II
1295,Abstract Strategy
207729,Fantasy
207729,Fighting
207729,Miniatures
207729,Science Fiction
207729,Wargame
234260,Animals
234260,Bluffing
234260,Card Game
234260,Deduction
234260,Print & Play
224904,Card Game
224904,Environmental
173156,Card Game
173156,Educational
173156,Trivia
395623,Animals
395623,Farming
247585,Adventure
247585,Exploration
247585,Science Fiction
342372,Fantasy
342372,Video Game Theme
222219,Dice
222219,Real-time
222219,Territory Building
230791,Adventure
230791,Fantasy
230791,Fighting
230791,Medieval
230791,Miniatures
230791,Religious
230791,Wargame
129459,Adventure
129459,Fantasy
129459,Fighting
129459,Science Fiction
129459,Wargame
124052,Farming
124052,Transportation
193322,Card Game
193322,Economic
193322,Science Fiction
193322,Space Exploration
193322,Video Game Theme
322562,Card Game
322562,Dice
322562,Fantasy
322562,Fighting
292974,Card Game
292974,Medieval
123096,Action / Dexterity
123096,Puzzle
123096,Real-time
123096,Science Fiction
123096,Space Exploration
68820,Wargame
68820,World War II
166286,Bluffing
166286,Deduction
166286,Dice
166286,Real-time
166286,Sports
419195,Animals
419195,Card Game
419195,Nautical
62220,City Building
62220,Economic
559,Trains
191972,Renaissance
352764,Card Game
352764,Fantasy
352764,Movies / TV / Radio theme
91620,Educational
91620,Renaissance
255615,Animals
255615,Bluffing
255615,Negotiation
255615,Party Game
245658,Animals
245658,Fantasy
245658,Party Game
245658,Racing
209001,Adventure
209001,Card Game
209001,Dice
209001,Fantasy
209001,Fighting
322563,Card Game
322563,Dice
322563,Fantasy
322563,Fighting
191925,Card Game
46255,Card Game
46255,Educational
46255,Political
86246,Economic
166317,Economic
166317,Sports
1563,Negotiation
1563,Political
1563,Wargame
1563,World War II
1442,Nautical
1442,Wargame
1442,World War II
25224,Economic
25224,Fantasy
25224,Medieval
25224,Transportation
280748,Adventure
280748,Card Game
280748,Dice
280748,Horror
280748,Science Fiction
54361,Adventure
54361,Fantasy
54361,Fighting
54361,Miniatures
54361,Science Fiction
343322,Adventure
343322,Deduction
343322,Puzzle
343322,Real-time
400205,Card Game
325810,Card Game
325810,Fantasy
42124,Adventure
42124,Exploration
42124,Fantasy
42124,Fighting
42124,Maze
303051,Card Game
303051,Fighting
303051,Movies / TV / Radio theme
185538,Fantasy
185538,Fighting
185538,Mythology
185538,Science Fiction
209660,Adventure
209660,Exploration
209660,Fantasy
209660,Fighting
209660,Miniatures
254683,Animals
98315,Adventure
98315,Ancient
98315,Exploration
98315,Miniatures
424,Economic
424,Trains
7,Abstract Strategy
7,Children's Game
7,City Building
7,Territory Building
71906,Adventure
71906,Negotiation
224272,Bluffing
224272,Negotiation
224272,Party Game
355200,Comic Book / Strip
355200,Horror
355200,Miniatures
355200,Movies / TV / Radio theme
355200,Zombies
322589,Ancient
322589,Territory Building
345155,Economic
251433,Card Game
251433,Fantasy
251433,Mythology
144826,Fighting
144826,Horror
144826,Real-time
144826,Zombies
324711,Card Game
31624,Medieval
104581,Economic
104581,Negotiation
104581,Real-time
286428,Party Game
286428,Trivia
350948,Adventure
350948,Card Game
317231,Dice
317231,Medieval
317231,Religious
12005,Novel-based
12005,Travel
118063,Card Game
118063,Exploration
118063,Science Fiction
118063,Spies / Secret Agents
177354,Book
177354,Dice
177354,Fantasy
177354,Fighting
177354,Miniatures
177354,Wargame
281960,Dice
281960,Medieval
15600,Medieval
191963,Bluffing
191963,Card Game
191963,Fantasy
191963,Fighting
191963,Mythology
153064,Bluffing
153064,Card Game
153064,Deduction
153064,Party Game
153064,Spies / Secret Agents
383109,Card Game
225818,Economic
225818,Trains
327778,Card Game
327778,Number
425428,Adventure
425428,Fantasy
425428,Nautical
112686,Fantasy
112686,Fighting
112686,Humor
168788,Fantasy
168788,Miniatures
168788,Nautical
168788,Pirates
199904,Ancient
199904,Political
199904,Wargame
211364,Action / Dexterity
211364,Card Game
211364,Economic
304510,Card Game
304510,Economic
304510,Environmental
15954,Ancient
15954,Civilization
15954,Exploration
15954,Medieval
15954,Nautical
15954,Wargame
66171,Bluffing
66171,Card Game
66171,Fantasy
66171,Fighting
270143,Abstract Strategy
270143,Animals
119391,Religious
119391,Renaissance
54307,Card Game
54307,Fantasy
382,Bluffing
382,Spies / Secret Agents
231567,Aviation / Flight
231567,Real-time
231567,Transportation
172737,Civilization
172737,Industry / Manufacturing
172737,Science Fiction
172737,Space Exploration
192802,Civil War
192802,Modern Warfare
192802,Political
192802,Wargame
31552,Aviation / Flight
31552,Card Game
31552,Wargame
31552,World War I
316622,Abstract Strategy
316622,Animals
316622,Prehistoric
316622,Puzzle
114031,Card Game
114031,Political
81640,City Building
81640,Economic
81640,Renaissance
130,Fantasy
130,Trains
130,Transportation
300930,Card Game
214032,City Building
214032,Economic
214032,Fantasy
40237,Animals
40237,Racing
40237,Sports
275215,Travel
122240,Fighting
122240,Horror
122240,Miniatures
122240,Zombies
378758,Civilization
378758,Mythology
378758,Territory Building
2961,Abstract Strategy
2961,Bluffing
2961,Deduction
2961,Spies / Secret Agents
620,Age of Reason
620,American Revolutionary War
620,Wargame
162388,Card Game
162388,Fighting
162388,Print & Play
102237,Fantasy
102237,Fighting
231038,Abstract Strategy
231038,Fantasy
231038,Puzzle
273264,Adventure
273264,Card Game
273264,Fantasy
273264,Print & Play
6779,Ancient
6779,Religious
6779,Territory Building
191004,Children's Game
191004,Memory
191004,Prehistoric
358737,Adventure
358737,Card Game
358737,Fantasy
358737,Fighting
358737,Video Game Theme
89910,Fighting
89910,Horror
89910,Miniatures
89910,Zombies
99,Modern Warfare
99,Science Fiction
99,Wargame
304847,Deduction
304847,Murder / Mystery
285253,Deduction
285253,Party Game
285253,Word Game
925,Bluffing
925,Deduction
925,Horror
925,Murder / Mystery
925,Negotiation
925,Party Game
253506,Negotiation
253506,Political
253506,World War I
196354,Ancient
196354,Civilization
196354,Environmental
196354,Medieval
196354,Wargame
17053,Bluffing
17053,Card Game
17053,Children's Game
17053,Fantasy
17053,Memory
17053,Number
321108,Dice
321108,Economic
3570,Animals
3570,Children's Game
3570,Memory
277699,American West
28,Card Game
28,Humor
28,Negotiation
28,Political
28,Science Fiction
75476,Civilization
75476,Exploration
378387,Arabian
378387,Dice
378387,Medieval
112092,Card Game
112092,Fantasy
17025,Card Game
300192,Modern Warfare
300192,Political
300192,Wargame
193867,Economic
193867,Trains
193867,Transportation
324853,Deduction
324853,Puzzle
324853,Real-time
35761,Ancient
66214,Economic
66214,Transportation
21632,Dice
21632,Medieval
15510,Ancient
15510,Mythology
85036,City Building
85036,Civilization
85036,Economic
85036,Environmental
2596,Action / Dexterity
2596,Children's Game
2596,Party Game
150293,Card Game
150293,Deduction
40990,Party Game
40990,Word Game
358800,Card Game
358800,Movies / TV / Radio theme
358800,Science Fiction
205867,Card Game
205867,Farming
206327,Fantasy
206327,Medieval
436126,Animals
436126,Card Game
241987,Civil War
241987,Deduction
241987,Political
241987,Wargame
88408,Card Game
88408,Fantasy
88408,Fighting
88408,Horror
366023,Comic Book / Strip
366023,Exploration
366023,Fighting
366023,Horror
366023,Miniatures
366023,Movies / TV / Radio theme
366023,Zombies
92190,Adventure
92190,Exploration
92190,Fantasy
92190,Fighting
92190,Miniatures
92190,Video Game Theme
295944,Deduction
295944,Puzzle
295944,Real-time
2570,Card Game
2570,Nautical
2570,Transportation
204801,Humor
204801,Party Game
204801,Trivia
351594,Economic
351594,Exploration
351594,Nautical
351594,Renaissance
212281,Fantasy
212281,Horror
212281,Medieval
212281,Mythology
212281,Puzzle
9027,Animals
9027,Territory Building
634,Abstract Strategy
2569,Animals
2569,Card Game
2569,Children's Game
2569,Negotiation
219217,Adventure
219217,Dice
219217,Fantasy
219217,Fighting
219217,Miniatures
219217,Mythology
219217,Puzzle
209671,Adventure
209671,Horror
209671,Science Fiction
209671,Video Game Theme
344277,Industry / Manufacturing
31790,Civil War
31790,Wargame
371688,Ancient
